AUC score	Balanced accuracy score	Precision	Recall	species	antibiotic	MOA	fold	case	R1	S1	Rn	Sn
0.8000449704142010	0.6314615384615380	0.5870754443214000	0.8929230769230770	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	36	1	590	895	0	197
0.7098426035502960	0.5899230769230770	0.5575861894495380	0.8724615384615380	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	37	1	590	895	0	197
0.7940142011834320	0.6676153846153850	0.6168149028683380	0.8732307692307690	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	38	1	590	895	0	197
0.7163408284023670	0.5619230769230770	0.5409232158173710	0.8512307692307690	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	39	1	590	895	0	198
0.8004070570730150	0.7178865979381450	0.6728237737163200	0.8490721649484540	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	40	0	575	883	109	0
0.7356424699755550	0.6676288659793820	0.639290563323293	0.7681443298969070	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	41	0	575	883	109	0
0.7677723524305560	0.6903645833333330	0.6560560875581330	0.7957291666666670	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	42	0	575	884	110	0
0.7392561848958330	0.6694270833333340	0.6419749598884770	0.7654166666666670	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	43	0	575	884	110	0
0.776652560763889	0.6843750000000000	0.6479691298006810	0.8061458333333330	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	44	0	575	884	110	0
0.7732275390625000	0.66375	0.6388511168263100	0.755	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	45	0	575	884	110	0
0.7607009548611110	0.6839062500000000	0.643343362182009	0.8269791666666670	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	46	0	575	884	110	0
0.8034809027777780	0.7406770833333330	0.6829396325459320	0.8978125	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	47	0	575	884	110	0
0.7462282986111110	0.7052083333333330	0.6675988700564970	0.8152083333333340	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	48	0	575	884	110	0
0.7953789473684210	0.7138947368421050	0.6768740629685160	0.8165263157894740	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	49	0	576	884	110	0
0.80712890625	0.656328125	0.6044161686027830	0.9053125	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	50	1	575	883	0	207
0.75701171875	0.613359375	0.5739248267876520	0.89671875	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	51	1	575	883	0	208
0.7333154296875	0.62109375	0.5795582379898680	0.86296875	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	52	1	575	884	0	208
0.7381591796875	0.5915625	0.5595188196500570	0.8578125	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	53	1	575	884	0	208
0.802774658203125	0.605234375	0.565415566095661	0.9159375	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	54	1	575	884	0	208
0.77861083984375	0.6546875	0.6075031013822870	0.8696875	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	55	1	575	884	0	208
0.7740185546875	0.6521875	0.6022936875341990	0.88203125	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	56	1	575	884	0	208
0.775108642578125	0.652578125	0.5984657198120030	0.93265625	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	57	1	575	884	0	208
0.717586669921875	0.613984375	0.5724845622327360	0.88328125	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	58	1	575	884	0	208
0.8036696900982620	0.6501587301587300	0.595828241139996	0.9334920634920640	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	59	1	576	884	0	208
0.8697907407407410	0.790888888888889	0.7765941054648070	0.8222222222222220	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	60	0	473	807	211	0
0.8235067901234570	0.7403888888888890	0.7142547419627960	0.8000000000000000	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	61	0	473	807	211	0
0.8700543209876540	0.7672777777777780	0.7317283117293110	0.8444444444444450	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	62	0	473	807	211	0
0.8200283950617280	0.7351111111111110	0.6944105382966310	0.8444444444444450	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	63	0	473	807	211	0
0.836620987654321	0.7600000000000000	0.7385225089019530	0.8111111111111110	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	64	0	473	807	211	0
0.87330987654321	0.7833333333333330	0.7413060247120080	0.8666666666666670	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	65	0	473	807	212	0
0.8483864197530870	0.7522222222222220	0.7232213675020360	0.8222222222222220	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	66	0	474	807	212	0
0.9014947607625300	0.7915168539325840	0.751866843956284	0.8651685393258420	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	67	0	474	808	212	0
0.8415326347683370	0.7580898876404490	0.7131708853330550	0.8651685393258420	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	68	0	474	808	212	0
0.8822598156798380	0.7559550561797750	0.6936148904616270	0.9101123595505620	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	69	0	474	808	212	0
0.8540263438946250	0.7313207547169810	0.6748694989203930	0.9007547169811320	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	70	1	473	807	0	284
0.7732217871128520	0.5932075471698110	0.5585234856140600	0.891132075471698	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	71	1	473	807	0	284
0.8660768956924170	0.6984905660377360	0.6364120049890710	0.92	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	72	1	473	807	0	284
